component,mask_label,mask_threshold,galactic_cut_deg,galactic_cut_label,cptg_residual_fraction,planck_residual_fraction,cptg_minus_planck_residual_fraction,cptg_residual_rms_uK,planck_residual_rms_uK,cptg_minus_planck_residual_rms_uK,cptg_corr,planck_corr,observed_rms_uK,valid_sky_fraction,temperature_field,temperature_unit_inference,mask_field,mask_source_used
SMICA_noSZ,mask_ge_0.80_abs_b_gt_20deg,0.8,20.0,abs_b_gt_20deg,0.19136651137970048,0.1912217603209012,0.00014475105879926953,19.05116646156644,19.03675601693435,0.014410444632087405,0.9815186489936719,0.9815468600019951,99.55329343787851,0.6456820170084635,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,mask_ge_0.80_abs_b_gt_30deg,0.8,30.0,abs_b_gt_30deg,0.19585453037644537,0.19581432608022284,4.020429622253463e-05,19.342094295125488,19.33812382128906,0.0039704738364285674,0.9806329603531702,0.9806409892013224,98.75745155319461,0.49364598592122394,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,mask_ge_0.80_abs_b_gt_40deg,0.8,40.0,abs_b_gt_40deg,0.19347568719189628,0.1934820016821647,-6.314490268416462e-06,19.019454090336364,19.020074830644912,-0.0006207403085483065,0.9811050700437866,0.9811038247938203,98.30410407831849,0.35552088419596356,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,mask_ge_0.90_no_galactic_cut,0.9,-1.0,no_galactic_cut,0.18061072382119447,0.18036365338363447,0.00024707043756000413,18.200287083604188,18.175389598015705,0.024897485588482482,0.9835546585934023,0.9835999962068463,100.77079975396458,0.8384526570638021,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,mask_ge_0.90_abs_b_gt_10deg,0.9,10.0,abs_b_gt_10deg,0.1852189745685928,0.1850305152056453,0.00018845936294747956,18.559823371225036,18.54093884550565,0.018884525719386147,0.9826972735587287,0.9827327757039211,100.20476257604867,0.7853101094563802,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,mask_ge_0.90_abs_b_gt_20deg,0.9,20.0,abs_b_gt_20deg,0.19130774400826406,0.19116382744395738,0.00014391656430667865,19.045568801535513,19.031241243383633,0.014327558151880027,0.981530105031154,0.9815581445217479,99.55461500143343,0.6452649434407552,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,mask_ge_0.90_abs_b_gt_30deg,0.9,30.0,abs_b_gt_30deg,0.19579091588974973,0.1957512520652902,3.9663824459523767e-05,19.33580146286042,19.331884366750412,0.003917096110008345,0.9806456634559971,0.9806535817070529,98.75739829394563,0.49339040120442706,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,mask_ge_0.90_abs_b_gt_40deg,0.9,40.0,abs_b_gt_40deg,0.19344496758297375,0.1934512434145012,-6.275831527458031e-06,19.01614471006599,19.01676164066901,-0.0006169306030194832,0.981111127506371,0.9811098900843795,98.30260744265397,0.3554026285807292,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,mask_ge_0.95_no_galactic_cut,0.95,-1.0,no_galactic_cut,0.18054747823594203,0.18030114315008616,0.0002463350858558644,18.193850080918917,18.169026784213134,0.024823296705783093,0.9835662703156518,0.9836114567138654,100.77044696876317,0.8376681009928385,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,mask_ge_0.95_abs_b_gt_10deg,0.95,10.0,abs_b_gt_10deg,0.18515330993230347,0.18496550251351535,0.00018780741878812734,18.55343981340226,18.534620416426478,0.01881939697578261,0.9827096477704452,0.9827450141719992,100.205823056503,0.7848409016927084,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,mask_ge_0.95_abs_b_gt_20deg,0.95,20.0,abs_b_gt_20deg,0.19128205723931863,0.19113848305616565,0.00014357418315297243,19.043079252390836,19.028785729057603,0.014293523333233082,0.9815351112305123,0.9815630801405417,99.55496886237206,0.6449979146321615,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,mask_ge_0.95_abs_b_gt_30deg,0.95,30.0,abs_b_gt_30deg,0.19577316134587552,0.19573392850503707,3.9232840838454575e-05,19.333650381479288,19.329775927887038,0.0038744535922496937,0.9806492080742439,0.9806570395566357,98.7553669183603,0.49322764078776044,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,mask_ge_0.95_abs_b_gt_40deg,0.95,40.0,abs_b_gt_40deg,0.1934599489689844,0.19346638631400467,-6.437345020260388e-06,19.01771235828882,19.018345169248395,-0.0006328109595763465,0.9811081735185564,0.9811069041478608,98.3030981846157,0.3553326924641927,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,mask_ge_0.99_no_galactic_cut,0.99,-1.0,no_galactic_cut,0.1804092599584941,0.1801645779870497,0.00024468197144439374,18.178538504471547,18.153883668903376,0.024654835568171052,0.9835916321935787,0.9836364800264111,100.762779630346,0.8364308675130209,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg,0.1849799301749927,0.1847930607848536,0.00018686939013909387,18.535607611127762,18.516882673309524,0.01872493781823792,0.9827422985872009,0.9827774543027356,100.2033441876257,0.7841669718424479,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
