component,ell_min,ell_max,ell_band,mask_label,mask_threshold,galactic_cut_deg,galactic_cut_label,cptg_residual_fraction,planck_residual_fraction,cptg_minus_planck_residual_fraction,cptg_residual_rms_uK,planck_residual_rms_uK,cptg_minus_planck_residual_rms_uK,cptg_corr,planck_corr,observed_band_rms_uK,valid_sky_fraction,temperature_field,temperature_unit_inference,mask_field,mask_source_used
SMICA_noSZ,2,64,2-64,mask_ge_0.70_abs_b_gt_20deg,0.7,20.0,abs_b_gt_20deg,0.23379526353948732,0.2329763587102631,0.0008189048292242262,12.16048220096284,12.117888191788731,0.04259400917410794,0.9722857597961795,0.9724823090777145,52.013381352821845,0.6460316975911459,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,95,2-95,mask_ge_0.70_abs_b_gt_20deg,0.7,20.0,abs_b_gt_20deg,0.21316315065696176,0.21264100232187685,0.0005221483350849043,12.626717294724978,12.595787842834682,0.030929451890296278,0.9770165976500762,0.9771303726753603,59.23499092507243,0.6460316975911459,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,30,2-30,mask_ge_0.70_abs_b_gt_30deg,0.7,30.0,abs_b_gt_30deg,0.25939026488575184,0.25805598886692166,0.0013342760188301828,10.088115883451525,10.036223685013017,0.051892198438508785,0.9657713641895618,0.966128753458531,38.89165188174979,0.49385325113932294,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,40,2-40,mask_ge_0.70_abs_b_gt_30deg,0.7,30.0,abs_b_gt_30deg,0.2529214690701065,0.25176738828932604,0.001154080780780442,10.864138012720192,10.814564945924698,0.049573066795494114,0.9674864490950325,0.9677874184336862,42.954590026158655,0.49385325113932294,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,64,2-64,mask_ge_0.70_abs_b_gt_30deg,0.7,30.0,abs_b_gt_30deg,0.23703836046971755,0.23627654570748718,0.0007618147622303617,11.958852679886457,11.920418265756936,0.03843441412952053,0.9715001788478046,0.971685739930398,50.45112806293748,0.49385325113932294,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,95,2-95,mask_ge_0.70_abs_b_gt_30deg,0.7,30.0,abs_b_gt_30deg,0.21742193436784024,0.2170067079902004,0.0004152263776398546,12.593861555405107,12.569810148037433,0.02405140736767386,0.9760776758183651,0.9761700752132842,57.92360182988013,0.49385325113932294,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,30,2-30,mask_ge_0.70_abs_b_gt_40deg,0.7,40.0,abs_b_gt_40deg,0.23414578787794751,0.2329475113095901,0.0011982765683574148,8.950214522173866,8.90441044241274,0.045804079761126104,0.9721988717747923,0.9724867121665355,38.22496489597036,0.3556073506673177,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,40,2-40,mask_ge_0.70_abs_b_gt_40deg,0.7,40.0,abs_b_gt_40deg,0.23011047669195603,0.22910035160765224,0.0010101250843037868,9.6858984064261,9.643379834108131,0.042518572317968406,0.9731635918005097,0.9734018966911777,42.09238338762126,0.3556073506673177,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,64,2-64,mask_ge_0.70_abs_b_gt_40deg,0.7,40.0,abs_b_gt_40deg,0.22082933972060262,0.22026523734880396,0.0005641023717986582,11.020959875632986,10.992807141882986,0.028152733749999825,0.9753121450049784,0.9754396987347317,49.9071359339158,0.3556073506673177,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,95,2-95,mask_ge_0.70_abs_b_gt_40deg,0.7,40.0,abs_b_gt_40deg,0.20311525082363688,0.20289231141355735,0.00022293941007953122,11.66790782150649,11.655101119518132,0.012806701988358427,0.9791547859282131,0.9792010059799297,57.44476485243163,0.3556073506673177,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,30,2-30,mask_ge_0.80_no_galactic_cut,0.8,-1.0,no_galactic_cut,0.23835414765132296,0.23718644232145913,0.0011677053298638218,10.30197264102675,10.251502915705938,0.050469725320811065,0.9711773457135625,0.9714631986454273,43.22128539628779,0.8397038777669271,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,40,2-40,mask_ge_0.80_no_galactic_cut,0.8,-1.0,no_galactic_cut,0.2300945928222627,0.22905895949801366,0.0010356333242490245,10.865677115517752,10.816771762404771,0.048905353112980166,0.9731677189010487,0.9734120060047832,47.222653006500586,0.8397038777669271,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,64,2-64,mask_ge_0.80_no_galactic_cut,0.8,-1.0,no_galactic_cut,0.21013368549365596,0.20934239285356593,0.0007912926400900355,11.337048799559668,11.294357294604819,0.04269150495484908,0.9776725389278874,0.9778422794692786,53.951601205328586,0.8397038777669271,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,95,2-95,mask_ge_0.80_no_galactic_cut,0.8,-1.0,no_galactic_cut,0.1913102018435095,0.19077946792628517,0.0005307339172243297,11.682089115079314,11.649680592911315,0.03240852216799972,0.9815295940340484,0.9816328907790567,61.063597249430465,0.8397038777669271,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,30,2-30,mask_ge_0.80_abs_b_gt_10deg,0.8,10.0,abs_b_gt_10deg,0.24758680167748728,0.2463395621648151,0.0012472395126721936,10.414675220916438,10.362210411164199,0.052464809752239105,0.9688643232716028,0.969182206041525,42.06474315413167,0.7860755920410156,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,40,2-40,mask_ge_0.80_abs_b_gt_10deg,0.8,10.0,abs_b_gt_10deg,0.24048346692640402,0.23938322745722518,0.0011002394691788375,11.0738087621134,11.023144815730989,0.050663946382410785,0.9706524958519673,0.9709244301572139,46.04810843608786,0.7860755920410156,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,64,2-64,mask_ge_0.80_abs_b_gt_10deg,0.8,10.0,abs_b_gt_10deg,0.22104973394606137,0.2202329407296866,0.0008167932163747615,11.707727346817713,11.664466528967647,0.04326081785006508,0.9752624110686733,0.9754471840871389,52.96422274669885,0.7860755920410156,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,95,2-95,mask_ge_0.80_abs_b_gt_10deg,0.8,10.0,abs_b_gt_10deg,0.2015039250921312,0.20097042204621343,0.0005335030459177603,12.112419929880383,12.08035101150536,0.0320689183750229,0.9794876711726105,0.9795972742103982,60.11009425420556,0.7860755920410156,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,30,2-30,mask_ge_0.80_abs_b_gt_20deg,0.8,20.0,abs_b_gt_20deg,0.26233881100975415,0.2610300562016738,0.001308754808080348,10.711065069849658,10.657629751393076,0.05343531845658234,0.9649750360370176,0.965329890195247,40.82912866999082,0.6456820170084635,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,40,2-40,mask_ge_0.80_abs_b_gt_20deg,0.8,20.0,abs_b_gt_20deg,0.25237220595391663,0.25121160922693003,0.0011605967269865958,11.289054160905739,11.237138621076783,0.051915539828955914,0.9676299986280424,0.9679319584307746,44.731764808392285,0.6456820170084635,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
SMICA_noSZ,2,64,2-64,mask_ge_0.80_abs_b_gt_20deg,0.8,20.0,abs_b_gt_20deg,0.23383790076452038,0.23301894281429292,0.0008189579502274613,12.158483121647352,12.11590111769237,0.04258200395498157,0.972275501402546,0.9724721014242858,51.99534840971395,0.6456820170084635,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits
