masked_corr,observed_rms_uK,fit_rms_uK,residual_rms_uK,residual_fraction,amp_uK_per_template_sigma,offset_uK,valid_pixels,valid_sky_fraction,component,model,family,description,path,available_fields,temperature_field,temperature_unit_inference,temperature_scale_applied,raw_temperature_robust_std,mask_field,mask_source_used,nside,mask_threshold,rank
0.2920624122345665,100.82086786492997,29.445985872213743,96.42500356780415,0.9563992614801237,29.445985872213743,3.4620547409023033e-15,692358,0.8803787231445312,COMMANDER,shuffled_spectrum_null_seed_271834,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-commander_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011106410047772622,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits,256,0.99,45
0.2831162535685832,100.82086786492997,28.544026391452018,96.69584248767757,0.9590855993941779,28.544026391452018,-1.7174619130371428e-15,692358,0.8803787231445312,COMMANDER,shuffled_spectrum_null_seed_271847,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-commander_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011106410047772622,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits,256,0.99,46
0.2820643380796582,100.82086786492997,28.437971358938086,96.72708608257503,0.9593954915381269,28.43797135893809,1.338589499682307e-14,692358,0.8803787231445312,COMMANDER,shuffled_spectrum_null_seed_271836,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-commander_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011106410047772622,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits,256,0.99,47
0.2729828300415689,100.82086786492997,27.522365837015737,96.9915809530453,0.96201890548081,27.522365837015737,1.9237839215862095e-15,692358,0.8803787231445312,COMMANDER,shuffled_spectrum_null_seed_271839,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-commander_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011106410047772622,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits,256,0.99,48
0.26625960974113827,100.82086786492997,26.84452493147904,97.18137104528245,0.9639013539883096,26.844524931479036,1.0236991997318428e-14,692358,0.8803787231445312,COMMANDER,shuffled_spectrum_null_seed_271832,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-commander_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011106410047772622,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits,256,0.99,49
0.2611499517361146,100.82086786492997,26.329364776919675,97.32220685681952,0.9652982454703959,26.329364776919675,3.3176687071099844e-15,692358,0.8803787231445312,COMMANDER,shuffled_spectrum_null_seed_271837,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-commander_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011106410047772622,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits,256,0.99,50
0.25843398274897095,100.82086786492997,26.05553842654179,97.39587421621452,0.9660289211822307,26.05553842654179,6.8605770106612245e-15,692358,0.8803787231445312,COMMANDER,shuffled_spectrum_null_seed_271830,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-commander_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00011106410047772622,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits,256,0.99,51
0.9934405165759089,100.27113187700685,99.61340504954543,11.466011613958248,0.11435007663045554,99.61340504954543,2.871762094952129e-15,615020,0.7820383707682291,NILC,observed_self_spectrum_control,data_control,Observed self-spectrum upper control,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,1
0.9831139900101388,100.27113187700685,98.57795254243733,18.349037043865085,0.18299421478927874,98.57795254243733,-4.024037145858021e-16,615020,0.7820383707682291,NILC,planck_tilt_plus_2p0pct,planck_perturbation,Planck endpoint-normalized tilt perturbation plus 2.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,2
0.9830782015461078,100.27113187700685,98.57436399264036,18.368305619803955,0.1831863795288022,98.57436399264036,-8.349970303035301e-15,615020,0.7820383707682291,NILC,planck_tilt_plus_1p0pct,planck_perturbation,Planck endpoint-normalized tilt perturbation plus 1.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,3
0.9830622570857183,100.27113187700685,98.57276522354937,18.376883415829138,0.18327192554653046,98.57276522354935,-4.8588399971480105e-15,615020,0.7820383707682291,NILC,cptg_tilt_plus_2p0pct,cptg_perturbation,CPTG endpoint-normalized tilt perturbation plus 2.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,4
0.9830589716704636,100.27113187700685,98.5724357912438,18.3786503878065,0.18328954748760448,98.5724357912438,4.1835665060170745e-15,615020,0.7820383707682291,NILC,planck_tilt_plus_0p5pct,planck_perturbation,Planck endpoint-normalized tilt perturbation plus 0.5 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,5
0.9830510039185917,100.27113187700685,98.57163685574554,18.382934898302196,0.18333227673993757,98.57163685574554,-2.0765656644098925e-16,615020,0.7820383707682291,NILC,planck_ripple_minus_2p0pct,planck_perturbation,Planck sinusoidal ripple perturbation minus 2.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,6
0.9830505252143288,100.27113187700685,98.57158885552722,18.383192279717964,0.1833348435945342,98.57158885552722,-3.690578948958983e-15,615020,0.7820383707682291,NILC,planck_ripple_minus_1p0pct,planck_perturbation,Planck sinusoidal ripple perturbation minus 1.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,7
0.983046086186349,100.27113187700685,98.57114374916766,18.38557880179966,0.18335864428409482,98.57114374916766,-4.601744764865948e-15,615020,0.7820383707682291,NILC,planck_ripple_minus_0p5pct,planck_perturbation,Planck sinusoidal ripple perturbation minus 0.5 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,8
0.9830388532221651,100.27113187700685,98.57041849166133,18.389466720784945,0.18339741834510825,98.57041849166133,4.1119152093487093e-16,615020,0.7820383707682291,NILC,planck2018_baseline_lcdm,benchmark,Planck 2018 baseline LCDM TT envelope,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,9
0.9830293483484771,100.27113187700685,98.56946542721805,18.394574561226523,0.18344835863416217,98.56946542721805,6.796135737888628e-16,615020,0.7820383707682291,NILC,cptg_tilt_plus_1p0pct,cptg_perturbation,CPTG endpoint-normalized tilt perturbation plus 1.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,10
0.9830288304492615,100.27113187700685,98.56941349687796,18.394852833813097,0.18345113383557224,98.56941349687796,-2.382683425573186e-15,615020,0.7820383707682291,NILC,planck_ripple_plus_0p5pct,planck_perturbation,Planck sinusoidal ripple perturbation plus 0.5 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,11
0.9830178475514378,100.27113187700685,98.56831222928142,18.400753032605692,0.18350997628286636,98.56831222928143,-4.757645747164637e-16,615020,0.7820383707682291,NILC,planck_tilt_minus_0p5pct,planck_perturbation,Planck endpoint-normalized tilt perturbation minus 0.5 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,12
0.9830160217892777,100.27113187700685,98.56812915804369,18.401733673200276,0.1835197561724141,98.56812915804369,-5.282458433524781e-15,615020,0.7820383707682291,NILC,planck_ripple_plus_1p0pct,planck_perturbation,Planck sinusoidal ripple perturbation plus 1.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,13
0.9830115602467243,100.27113187700685,98.5676817941213,18.404129798197392,0.1835436526314673,98.56768179412131,2.695563277850709e-15,615020,0.7820383707682291,NILC,cptg_tilt_plus_0p5pct,cptg_perturbation,CPTG endpoint-normalized tilt perturbation plus 0.5 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,14
0.9830030386277742,100.27113187700685,98.5668273217439,18.408705538999744,0.18358928631203614,98.56682732174389,-6.320234287421062e-15,615020,0.7820383707682291,NILC,cptg_ripple_minus_1p0pct,cptg_perturbation,CPTG sinusoidal ripple perturbation minus 1.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,15
0.9830019971617844,100.27113187700685,98.56672289276938,18.4092646804785,0.18359486260770858,98.56672289276938,8.172875003808679e-15,615020,0.7820383707682291,NILC,cptg_ripple_minus_2p0pct,cptg_perturbation,CPTG sinusoidal ripple perturbation minus 2.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,16
0.9829993589540587,100.27113187700685,98.56645835669568,18.41068100081823,0.18360898751398236,98.56645835669568,6.421182732232528e-15,615020,0.7820383707682291,NILC,cptg_ripple_minus_0p5pct,cptg_perturbation,CPTG sinusoidal ripple perturbation minus 0.5 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,17
0.9829959559752232,100.27113187700685,98.56611713615543,18.412507721591552,0.18362720532741608,98.56611713615543,-1.622315379198712e-15,615020,0.7820383707682291,NILC,planck_tilt_minus_1p0pct,planck_perturbation,Planck endpoint-normalized tilt perturbation minus 1.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,18
0.9829928848281918,100.27113187700685,98.56580918876703,18.414156153885152,0.18364364507695058,98.56580918876703,-9.89659867571255e-15,615020,0.7820383707682291,NILC,cptg_locked_pi_cmb,cptg,Locked CPTG geometric-pi CMB comparison envelope,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,19
0.9829836203562455,100.27113187700685,98.56488022967885,18.41912791652159,0.1836932282674798,98.56488022967885,4.3239931738536526e-16,615020,0.7820383707682291,NILC,cptg_ripple_plus_0p5pct,cptg_perturbation,CPTG sinusoidal ripple perturbation plus 0.5 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,20
0.9829820614687812,100.27113187700685,98.56472391826895,18.419964354245142,0.18370157002754467,98.56472391826895,-5.706070150005887e-15,615020,0.7820383707682291,NILC,planck_ripple_plus_2p0pct,planck_perturbation,Planck sinusoidal ripple perturbation plus 2.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,21
0.9829733234298067,100.27113187700685,98.56384774520943,18.424652114902745,0.18374832087766327,98.56384774520943,-9.46338706586335e-15,615020,0.7820383707682291,NILC,cptg_tilt_minus_0p5pct,cptg_perturbation,CPTG endpoint-normalized tilt perturbation minus 0.5 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,22
0.9829715694385343,100.27113187700685,98.5636718705194,18.42559294287776,0.18375770371754355,98.5636718705194,-3.232442637083296e-15,615020,0.7820383707682291,NILC,cptg_ripple_plus_1p0pct,cptg_perturbation,CPTG sinusoidal ripple perturbation plus 1.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,23
0.9829528773552444,100.27113187700685,98.56179759417157,18.435616151942344,0.18385766478187937,98.56179759417155,3.6924325620188965e-15,615020,0.7820383707682291,NILC,cptg_tilt_minus_1p0pct,cptg_perturbation,CPTG endpoint-normalized tilt perturbation minus 1.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,24
0.9829495202095854,100.27113187700685,98.56146096937648,18.437415748371052,0.18387561208530578,98.56146096937648,4.7732174004375515e-15,615020,0.7820383707682291,NILC,planck_tilt_minus_2p0pct,planck_perturbation,Planck endpoint-normalized tilt perturbation minus 2.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,25
0.982939122841654,100.27113187700685,98.56041841352435,18.442988099735736,0.18393118492327395,98.56041841352435,3.974477706850589e-15,615020,0.7820383707682291,NILC,cptg_ripple_plus_2p0pct,cptg_perturbation,CPTG sinusoidal ripple perturbation plus 2.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,26
0.9829093362279417,100.27113187700685,98.55743167605296,18.458942258867502,0.18409029511613917,98.55743167605294,-9.982669631846136e-16,615020,0.7820383707682291,NILC,cptg_tilt_minus_2p0pct,cptg_perturbation,CPTG endpoint-normalized tilt perturbation minus 2.0 percent,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,27
0.9820839302474135,100.27113187700685,98.47466728412769,18.89549658454282,0.18844403399893944,98.47466728412769,9.000204952210724e-16,615020,0.7820383707682291,NILC,observed_smoothed_spectrum_control,data_control,Observed spectrum smoothed with width=31,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,28
0.9197943028092805,100.27113187700685,92.22881583671001,39.346479096032546,0.39240086712390126,92.22881583671001,-4.836427590569991e-15,615020,0.7820383707682291,NILC,flat_dl_null,bad_null,Flat D_l null matched to mean observed D_l,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,29
0.825907639541281,100.27113187700685,82.81469384267118,56.53340934032488,0.5638054371388675,82.81469384267118,-2.699830789405739e-15,615020,0.7820383707682291,NILC,powerlaw_dl_null,smooth_null,Fitted smooth power-law D_l null,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,30
0.6256273425653035,100.27113187700685,62.7323617722266,78.22372194145805,0.7801220598308167,62.73236177222659,-4.9150098833306396e-15,615020,0.7820383707682291,NILC,flat_cl_null,bad_null,Flat C_l null matched to mean observed C_l,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,31
0.3815229189087006,100.27113187700685,38.255734915994594,92.68656123696265,0.9243593794338785,38.255734915994594,-8.693562582070133e-15,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271844,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,32
0.3583136904616195,100.27113187700685,35.92851930961394,93.61325433994264,0.9336012527989531,35.92851930961394,6.353689380145938e-15,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271841,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,33
0.3575179771005958,100.27113187700685,35.84873223025479,93.64383741271824,0.9339062565642753,35.84873223025479,-4.192297532407478e-15,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271831,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,34
0.3552059166593405,100.27113187700685,35.61689931284185,93.73225896795077,0.9347880812088897,35.61689931284185,1.0381981696409255e-14,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271845,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,35
0.34866891175213766,100.27113187700685,34.96142643171147,93.97871327995588,0.9372459602354017,34.96142643171147,-1.7423988293642913e-16,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271843,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,36
0.3361588978282001,100.27113187700685,33.707033175760806,94.43588196434798,0.9418052852957078,33.707033175760806,1.970095254365144e-15,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271835,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,37
0.33543207039587764,100.27113187700685,33.63415336644221,94.46186328470726,0.9420643959676722,33.63415336644221,-3.16686584783842e-15,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271829,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,38
0.3294578288912092,100.27113187700685,33.03510940866297,94.67302379375964,0.944170291304641,33.03510940866297,4.283469821816663e-15,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271833,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,39
0.3294525835435191,100.27113187700685,33.034583451712955,94.67320731900828,0.9441721215946279,33.034583451712955,1.4997052753910602e-15,615020,0.7820383707682291,NILC,shuffled_spectrum_null_seed_271842,shuffled_null,Observed spectrum values shuffled across ell,COM_CMB_IQU-nilc_2048_R3.00_full.fits,I_STOKES|Q_STOKES|U_STOKES|TMASK|PMASK|I_STOKES_INP|Q_STOKES_INP|U_STOKES_INP,I_STOKES,K_CMB_to_uK,1000000.0,0.00010748148570959083,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,256,0.99,40
